,timestamp,open,high,low,close,adjusted close,volume,dividend amount,Symbol
89,2017-03-31,57.0,58.54,54.16,54.38,42.4912,237012599,0.0,BMY
90,2017-02-28,49.13,57.21,48.32,56.71,44.3118,245791424,0.0,BMY
91,2017-01-31,58.78,60.45,46.01,49.16,38.4124,341550666,0.39,BMY
92,2016-12-30,55.94,59.925,54.36,58.44,45.3644,169935038,0.0,BMY
93,2016-11-30,50.93,57.55,50.1,56.44,43.8119,239140167,0.0,BMY
94,2016-10-31,53.94,55.9,49.03,50.91,39.5192,328156296,0.38,BMY
95,2016-09-30,57.6,57.62,53.76,53.92,41.5674,256447435,0.0,BMY
96,2016-08-31,75.13,76.3,56.92,57.39,44.2425,388139060,0.0,BMY
97,2016-07-29,73.66,77.12,72.87,74.81,57.6717,96876725,0.0,BMY
98,2016-06-30,71.71,75.12,70.09,73.55,56.7004,144598579,0.38,BMY
99,2016-05-31,72.19,73.01,69.56,71.7,54.988,118584231,0.0,BMY
100,2016-04-29,63.66,73.06,63.5,72.18,55.3561,117778170,0.0,BMY
101,2016-03-31,62.31,66.6835,60.98,63.88,48.9907,144870211,0.38,BMY
102,2016-02-29,61.87,64.54,57.94,61.93,47.2124,143154656,0.0,BMY
103,2016-01-29,67.45,68.9,60.0,62.16,47.3877,165183823,0.0,BMY
104,2015-12-31,67.54,70.87,66.14,68.79,52.4421,112892557,0.38,BMY
105,2015-11-30,66.56,69.0,63.57,67.01,50.8074,98689013,0.0,BMY
106,2015-10-30,59.26,68.48,58.39,65.95,50.0037,164397566,0.0,BMY
107,2015-09-30,58.55,64.68,56.32,59.2,44.8858,188877517,0.37,BMY
108,2015-08-31,65.95,66.13,51.82,59.47,44.8105,134302304,0.0,BMY
109,2015-07-31,66.45,70.54,63.82,65.64,49.4596,131544165,0.37,BMY
110,2015-06-30,66.63,68.14,64.26,66.54,49.8651,163392699,0.0,BMY
111,2015-05-29,64.28,69.86,63.16,64.6,48.4112,130790303,0.0,BMY
112,2015-04-30,64.2,67.53,62.66,63.73,47.7592,132243363,0.37,BMY
113,2015-03-31,61.12,69.2,61.04,64.5,48.0565,155950789,0.0,BMY
114,2015-02-27,60.71,61.605,58.65,60.92,45.3892,98419342,0.0,BMY
115,2015-01-30,59.43,64.44,58.04,60.27,44.9049,142564527,0.0,BMY
116,2014-12-31,59.21,61.77,57.601,59.03,43.981,130209999,0.37,BMY
117,2014-11-28,58.31,59.715,57.35,59.05,43.7235,108147338,0.0,BMY
118,2014-10-31,51.01,59.03,47.545,58.19,43.0868,192874702,0.36,BMY
119,2014-09-30,50.62,52.17,49.7,51.18,37.6281,111025370,0.0,BMY
120,2014-08-29,50.79,50.97,48.51,50.65,37.2385,101634200,0.0,BMY
121,2014-07-31,48.51,51.34,47.34,50.62,37.2164,142106034,0.36,BMY
122,2014-06-30,49.9,50.0,46.3,48.51,35.4003,220491600,0.0,BMY
123,2014-05-30,49.95,52.49,48.1,49.74,36.2979,173660400,0.0,BMY
124,2014-04-30,52.23,52.39,47.42,50.09,36.5533,176374000,0.36,BMY
125,2014-03-31,53.17,57.49,50.16,51.95,37.6479,184514300,0.0,BMY
126,2014-02-28,50.13,54.96,47.52,53.77,38.9669,160514200,0.0,BMY
127,2014-01-31,52.52,56.83,49.45,49.97,36.213,225895800,0.0,BMY
128,2013-12-31,51.29,54.49,50.11,53.15,38.5175,131146400,0.36,BMY
129,2013-11-29,52.63,53.61,51.01,51.38,36.9843,143904300,0.0,BMY
130,2013-10-31,46.45,53.68,46.14,52.52,37.8049,170383300,0.35,BMY
131,2013-09-30,42.01,47.59,41.32,46.28,33.0666,146349100,0.0,BMY
132,2013-08-30,43.7,44.39,41.11,41.69,29.7871,135771600,0.0,BMY
133,2013-07-31,45.06,46.14,42.96,43.24,30.8946,171955100,0.35,BMY
134,2013-06-28,47.1,49.57,44.32,44.69,31.6786,227346800,0.0,BMY
135,2013-05-31,39.47,48.83,39.18,46.01,32.6142,272646200,0.0,BMY
136,2013-04-30,41.12,42.87,39.18,39.72,28.1556,194729400,0.35,BMY
137,2013-03-28,36.89,41.25,36.43,41.19,28.9509,217649000,0.0,BMY
138,2013-02-28,36.42,37.22,36.03,36.97,25.9848,155801200,0.0,BMY
139,2013-01-31,32.84,36.71,32.5,36.14,25.4014,219032600,0.35,BMY
140,2012-12-31,32.71,33.55,31.85,32.59,22.6637,169576100,0.0,BMY
141,2012-11-30,33.47,33.86,30.64,32.63,22.6916,191025200,0.0,BMY
142,2012-10-31,33.79,34.55,32.7,33.25,23.1227,204148321,0.34,BMY
143,2012-09-28,33.04,34.24,32.82,33.75,23.235,200223500,0.0,BMY
144,2012-08-31,35.73,36.0,31.37,33.01,22.7256,293635100,0.0,BMY
145,2012-07-31,35.74,36.34,34.37,35.6,24.5087,191106800,0.34,BMY
146,2012-06-29,32.87,35.95,32.83,35.95,24.5109,246773600,0.0,BMY
147,2012-05-31,33.55,33.76,32.36,33.34,22.7314,187454600,0.0,BMY
148,2012-04-30,33.65,35.0,32.28,33.37,22.7518,193241213,0.34,BMY
149,2012-03-30,32.05,33.92,32.05,33.75,22.7822,205026832,0.0,BMY
150,2012-02-29,32.53,33.26,31.31,32.17,21.7157,182904500,0.0,BMY
151,2012-01-31,35.33,35.44,31.89,32.24,21.7629,263076100,0.34,BMY
152,2011-12-30,32.28,35.44,32.27,35.24,23.5548,218546000,0.0,BMY
153,2011-11-30,31.07,32.73,30.1,32.72,21.8704,210981300,0.0,BMY
154,2011-10-31,31.3,33.27,30.95,31.59,21.1151,323564900,0.33,BMY
155,2011-09-30,29.75,31.908,28.37,31.38,20.7636,316515300,0.0,BMY
156,2011-08-31,28.97,29.92,25.69,29.75,19.685,366484700,0.0,BMY
157,2011-07-29,28.95,29.73,28.5,28.66,18.9638,199227800,0.0,BMY
158,2011-06-30,28.71,29.54,27.18,28.96,19.1623,270196700,0.33,BMY
159,2011-05-31,28.24,28.99,28.0,28.76,18.8125,196134000,0.0,BMY
160,2011-04-29,26.51,28.5,26.4,28.1,18.3807,222607700,0.0,BMY
161,2011-03-31,25.66,27.96,24.97,26.43,17.2884,402247000,0.33,BMY
162,2011-02-28,25.35,26.05,25.1,25.81,16.6749,175762400,0.0,BMY
163,2011-01-31,26.65,26.72,25.16,25.18,16.2679,215652600,0.33,BMY
164,2010-12-31,25.67,26.88,25.42,26.48,16.8939,186444500,0.0,BMY
165,2010-11-30,27.015,27.32,25.1,25.24,16.1028,195934000,0.0,BMY
166,2010-10-29,27.11,27.72,26.62,26.84,17.1235,184598200,0.0,BMY
167,2010-09-30,26.24,28.0,26.11,27.11,17.2958,274526600,0.32,BMY
168,2010-08-31,25.33,26.79,25.29,26.08,16.4464,221200600,0.0,BMY
169,2010-07-30,24.84,25.95,24.22,24.92,15.7149,268389600,0.0,BMY
170,2010-06-30,23.11,25.95,22.31,24.94,15.7275,419262700,0.32,BMY
171,2010-05-28,25.31,25.7,22.24,23.21,14.4511,301022400,0.0,BMY
172,2010-04-30,26.77,27.01,24.07,25.31,15.7586,302680300,0.0,BMY
173,2010-03-31,24.59,27.07,24.25,26.7,16.6241,304160200,0.32,BMY
174,2010-02-26,24.77,25.01,23.49,24.51,15.0802,203265500,0.0,BMY
175,2010-01-29,25.41,26.0,23.5,24.36,14.9879,291577400,0.0,BMY
176,2009-12-31,25.39,26.62,24.55,25.25,15.5355,948176700,0.32,BMY
177,2009-11-30,21.87,25.62,21.67,25.31,15.3802,342945611,0.0,BMY
178,2009-10-30,22.51,23.28,21.76,21.8,13.2473,215579900,0.0,BMY
179,2009-09-30,22.03,23.07,21.54,22.52,13.6848,205279700,0.31,BMY
180,2009-08-31,22.07,23.28,21.49,22.13,13.2652,227840500,0.0,BMY
181,2009-07-31,20.14,21.97,19.19,21.74,13.0314,301175800,0.31,BMY
182,2009-06-30,20.1,21.12,19.12,20.31,11.9906,299565500,0.0,BMY
183,2009-05-29,19.46,20.91,19.05,19.92,11.7604,235316200,0.0,BMY
184,2009-04-30,21.48,22.32,18.83,19.2,11.3353,316394800,0.31,BMY
185,2009-03-31,18.08,22.18,17.23,21.92,12.7611,407161900,0.0,BMY
186,2009-02-27,21.5,23.78,18.38,18.41,10.7177,305504300,0.0,BMY
187,2009-01-30,23.25,23.98,21.25,21.41,12.4642,341233700,0.0,BMY
188,2008-12-31,20.43,23.82,19.29,23.25,13.5353,426235200,0.31,BMY
189,2008-11-28,20.7,21.77,18.06,20.7,11.8897,334296900,0.0,BMY
190,2008-10-31,20.61,21.25,16.0,20.55,11.8035,490110000,0.31,BMY
191,2008-09-30,21.37,22.63,19.7,20.85,11.7999,307847000,0.0,BMY
192,2008-08-29,21.16,22.58,21.01,21.34,12.0772,211841200,0.0,BMY
193,2008-07-31,20.34,22.93,20.29,21.12,11.9527,338243200,0.31,BMY
194,2008-06-30,22.75,22.75,19.43,20.53,11.4464,298809900,0.0,BMY
195,2008-05-30,21.98,23.6,21.45,22.79,12.7065,281277500,0.0,BMY
196,2008-04-30,21.63,22.55,21.15,21.97,12.2493,266229400,0.31,BMY
197,2008-03-31,22.48,22.65,20.05,21.3,11.7082,289778900,0.0,BMY
198,2008-02-29,23.4,24.19,21.98,22.61,12.4282,260030300,0.0,BMY
199,2008-01-31,26.31,27.37,21.75,23.02,12.6536,474780800,0.31,BMY
200,2007-12-31,29.43,29.64,26.5184,26.52,14.4066,220999200,0.0,BMY
201,2007-11-30,29.9,30.23,27.34,29.63,16.096,270704700,0.0,BMY
202,2007-10-31,29.01,30.35,27.9,29.99,16.2916,256617700,0.28,BMY
203,2007-09-28,28.7,29.33,27.42,28.82,15.51,188718900,0.0,BMY
204,2007-08-31,28.01,29.99,26.38,29.15,15.6876,281100800,0.0,BMY
205,2007-07-31,31.81,32.35,28.16,28.41,15.2893,235700900,0.28,BMY
206,2007-06-29,30.24,32.25,28.59,31.56,16.8362,277117400,0.0,BMY
207,2007-05-31,29.17,30.5,28.6,30.31,16.1694,208550100,0.0,BMY
208,2007-04-30,27.78,30.31,27.0,28.86,15.3958,192595400,0.28,BMY
209,2007-03-30,26.25,28.1,26.0,27.76,14.66,200263300,0.0,BMY
210,2007-02-28,28.9,29.33,25.89,26.38,13.9312,169248000,0.0,BMY
211,2007-01-31,26.43,29.39,25.73,28.79,15.2039,213827900,0.28,BMY
212,2006-12-29,24.87,26.41,24.6,26.32,13.7535,127193100,0.0,BMY
213,2006-11-30,24.89,25.16,23.95,24.83,12.9749,140847000,0.0,BMY
214,2006-10-31,25.03,25.03,23.93,24.75,12.9331,156690000,0.28,BMY
215,2006-09-29,22.88,25.24,22.25,24.92,12.8755,240339200,0.0,BMY
216,2006-08-31,23.98,23.98,20.08,21.75,11.2377,393361200,0.0,BMY
217,2006-07-31,25.86,26.14,23.72,23.97,12.3847,160441200,0.28,BMY
218,2006-06-30,24.55,25.97,24.48,25.86,13.2145,151832000,0.0,BMY
219,2006-05-31,25.53,25.55,23.21,24.55,12.5451,124455500,0.0,BMY
220,2006-04-28,24.75,25.55,23.9,25.38,12.9692,128718500,0.28,BMY
221,2006-03-31,23.0,25.95,22.53,24.61,12.4339,207932300,0.0,BMY
222,2006-02-28,22.79,23.44,22.18,23.1,11.671,158227700,0.0,BMY
223,2006-01-31,23.25,23.27,21.21,22.79,11.5143,230246000,0.28,BMY
224,2005-12-30,21.74,23.77,21.13,22.98,11.4684,173449900,0.0,BMY
225,2005-11-30,21.17,22.46,20.9,21.59,10.7747,161765300,0.0,BMY
226,2005-10-31,23.97,24.2,20.7,21.17,10.5651,178005000,0.28,BMY
227,2005-09-30,24.47,25.49,23.9,24.06,11.864,121872300,0.0,BMY
228,2005-08-31,25.13,25.23,23.8,24.47,12.0662,103134400,0.0,BMY
229,2005-07-29,25.28,25.47,24.48,24.98,12.3177,85218100,0.0,BMY
230,2005-06-30,25.36,25.8,24.71,24.98,12.3177,100064700,0.28,BMY
231,2005-05-31,26.18,26.6,25.03,25.36,12.3677,91731700,0.0,BMY
232,2005-04-29,25.5,26.56,24.82,26.0,12.6798,122863000,0.0,BMY
233,2005-03-31,25.84,26.0,23.96,25.46,12.4165,125589500,0.28,BMY
234,2005-02-28,23.5,25.19,23.32,25.03,12.0744,97775800,0.0,BMY
235,2005-01-31,25.57,25.67,23.25,23.44,11.3074,122292400,0.28,BMY
236,2004-12-31,23.51,25.88,23.44,25.62,12.221,139029800,0.0,BMY
237,2004-11-30,23.73,24.44,22.75,23.5,11.2097,119066100,0.0,BMY
238,2004-10-29,23.82,24.53,22.79,23.43,11.1763,115681400,0.0,BMY
239,2004-09-30,23.74,24.72,23.39,23.67,11.2908,97075500,0.28,BMY
240,2004-08-31,23.09,24.26,22.41,23.73,11.1881,97113400,0.0,BMY
241,2004-07-30,24.46,24.51,22.22,22.9,10.7968,119762500,0.0,BMY
242,2004-06-30,25.24,26.1,24.41,24.5,11.5512,100106800,0.28,BMY
243,2004-05-28,25.4,26.42,24.73,25.27,11.7796,105220600,0.0,BMY
244,2004-04-30,24.17,25.68,23.9,25.1,11.7004,154530400,0.0,BMY
245,2004-03-31,27.82,28.37,23.72,24.23,11.2948,178437700,0.28,BMY
246,2004-02-27,28.05,31.3,27.29,27.82,12.8201,146410900,0.0,BMY
247,2004-01-30,28.9,30.74,27.9,28.05,12.9261,173080900,0.0,BMY
248,2003-12-31,26.5,28.86,25.75,28.6,13.1796,116201500,0.28,BMY
249,2003-11-28,25.44,26.95,24.12,26.35,12.0243,108852600,0.0,BMY
250,2003-10-31,25.41,26.5,24.22,25.37,11.577,139879400,0.28,BMY
251,2003-09-30,25.5,27.95,25.1,25.66,11.5848,116795500,0.0,BMY
252,2003-08-29,26.3,26.67,24.4,25.37,11.4538,104505100,0.0,BMY
253,2003-07-31,27.1,27.67,25.28,26.2,11.8286,116246400,0.28,BMY
254,2003-06-30,27.15,29.21,25.5,27.15,12.1325,137284200,0.0,BMY
255,2003-05-30,25.53,26.68,23.0,25.6,11.4398,139150800,0.0,BMY
256,2003-04-30,21.32,25.77,21.3,25.54,11.413,131846300,0.28,BMY
257,2003-03-31,23.8,23.94,21.0,21.13,9.3235,140518800,0.0,BMY
258,2003-02-28,23.79,24.18,21.55,23.3,10.281,105986800,0.0,BMY
259,2003-01-31,23.16,26.01,22.9,23.59,10.409,140301600,0.0,BMY
260,2002-12-31,26.8,28.25,22.82,23.15,10.2148,185642900,0.28,BMY
261,2002-11-29,24.7,27.37,23.59,26.5,11.5533,140889100,0.0,BMY
262,2002-10-31,24.1,25.19,20.74,24.61,10.7293,160463400,0.28,BMY
263,2002-09-30,24.95,26.48,23.45,23.8,10.252,116023500,0.0,BMY
264,2002-08-30,23.4,26.5,21.7,24.95,10.7474,153022200,0.0,BMY
265,2002-07-31,25.9,26.09,19.49,23.43,10.0926,250599900,0.28,BMY
266,2002-06-28,30.5,30.5,24.51,25.7,10.9449,179061300,0.0,BMY
267,2002-05-31,28.65,31.7,28.0,31.12,13.2531,173397900,0.0,BMY
268,2002-04-30,40.49,40.49,28.5,28.8,12.2651,336614600,0.28,BMY
269,2002-03-28,47.0,51.2,39.15,40.49,17.1164,213142400,0.0,BMY
270,2002-02-28,45.23,47.75,42.0,47.0,19.8683,116549800,0.0,BMY
271,2002-01-31,50.47,51.95,40.0,45.37,19.1793,166472400,0.28,BMY
272,2001-12-31,54.17,56.0,48.5,51.0,21.4412,152455000,0.0,BMY
273,2001-11-30,54.0,57.0,52.4,53.76,22.6015,111611700,0.0,BMY
274,2001-10-31,56.0,59.95,53.03,53.45,22.4712,118141200,0.275,BMY
275,2001-09-28,56.5,60.0,50.25,55.56,23.2456,106429600,0.0,BMY
276,2001-08-31,59.2,59.9,55.0,56.14,23.4883,85503400,0.0,BMY
277,2001-07-31,52.85,59.9,51.6,59.14,24.7435,103617100,0.275,BMY
278,2001-06-29,55.2,58.12,51.6,52.3,21.7701,106724200,0.0,BMY
279,2001-05-31,56.45,57.52,51.93,54.24,22.5776,136377400,0.0,BMY
280,2001-04-30,58.75,59.85,54.5,56.0,23.3103,104371100,0.275,BMY
281,2001-03-30,63.4,64.5,50.8,59.4,24.606,117413400,0.0,BMY
282,2001-02-28,61.5,65.9,60.6,63.41,26.2671,82243200,0.0,BMY
283,2001-01-31,73.0,73.5,60.1,61.89,25.6374,143469200,0.275,BMY
284,2000-12-29,69.31,74.88,65.25,73.94,30.5035,95546000,0.0,BMY
285,2000-11-30,61.88,73.25,60.0,69.31,28.5934,107630600,0.0,BMY
286,2000-10-31,57.25,64.88,55.25,60.94,25.1404,102457100,0.245,BMY
287,2000-09-29,53.88,59.44,49.94,57.5,23.617,110679900,0.0,BMY
288,2000-08-31,49.75,56.44,49.75,53.02,21.7769,110010300,0.0,BMY
289,2000-07-31,58.25,59.44,47.75,51.63,21.206,118321500,0.245,BMY
290,2000-06-30,54.75,58.35,50.38,58.25,23.826,117443100,0.0,BMY
291,2000-05-31,52.44,58.5,50.75,56.13,22.9589,103665000,0.0,BMY
292,2000-04-28,59.63,67.63,46.0,52.44,21.4496,222314500,0.245,BMY
293,2000-03-31,56.69,60.25,42.44,57.13,23.2794,221494100,0.0,BMY
294,2000-02-29,64.25,65.56,55.38,57.25,23.3283,88705900,0.0,BMY
295,2000-01-31,64.25,69.5,58.0,66.25,26.9956,122594400,0.245,BMY
296,1999-12-31,72.63,74.56,59.94,64.19,26.0479,91559200,0.0,BMY
0,2024-08-30,30.72,31.32,27.85,29.01,29.01,613666007,0.0,PFE
1,2024-07-31,27.95,31.54,27.295,30.54,30.54,781048131,0.42,PFE
2,2024-06-28,28.66,29.73,26.87,27.98,27.6032,635528718,0.0,PFE
3,2024-05-31,26.3295,29.63,26.02,28.66,28.2741,954100101,0.42,PFE
4,2024-04-30,27.76,27.87,25.2,25.62,24.9038,800213008,0.0,PFE
5,2024-03-28,26.825,28.69,25.61,27.75,26.9743,934585973,0.0,PFE
6,2024-02-29,27.1,28.14,26.52,26.56,25.8176,762431680,0.0,PFE
7,2024-01-31,28.88,30.2788,26.78,27.08,26.323,968173062,0.42,PFE
8,2023-12-29,28.97,29.64,25.76,28.79,27.5638,1175953831,0.0,PFE
9,2023-11-30,30.56,31.41,28.93,30.47,29.1722,607253543,0.41,PFE
10,2023-10-31,32.95,34.11,29.7,30.56,28.8597,681703397,0.0,PFE
11,2023-09-29,35.64,36.29,31.7744,33.17,31.3245,554713036,0.0,PFE
12,2023-08-31,35.88,37.186,34.655,35.38,33.4116,537148824,0.0,PFE
13,2023-07-31,36.5,37.8,35.35,36.06,34.0537,441688340,0.41,PFE
14,2023-06-30,38.12,40.365,35.76,36.68,34.2513,562663274,0.0,PFE
15,2023-05-31,39.0,40.14,36.17,38.02,35.5026,675659324,0.41,PFE
16,2023-04-28,40.69,42.22,38.31,38.89,35.923,387231095,0.0,PFE
17,2023-03-31,40.56,41.26,39.23,40.8,37.6873,504077909,0.0,PFE
18,2023-02-28,43.905,44.46,40.09,40.57,37.4749,403993454,0.0,PFE
19,2023-01-31,51.01,51.6,42.7,44.16,40.791,522768993,0.41,PFE
20,2022-12-30,50.31,54.93,49.18,51.24,46.8963,423161996,0.0,PFE
21,2022-11-30,48.0,50.13,46.16,50.13,45.8804,419224887,0.4,PFE
22,2022-10-31,44.07,47.52,41.445,46.55,42.2411,466833316,0.0,PFE
23,2022-09-30,45.14,48.35,43.52,43.76,39.7094,376258849,0.0,PFE
24,2022-08-31,50.32,51.47,45.13,45.23,41.0433,411876520,0.0,PFE
25,2022-07-29,52.04,53.92,49.1,50.51,45.8345,340232266,0.4,PFE
26,2022-06-30,53.25,54.56,46.28,52.43,47.2045,449240387,0.0,PFE
27,2022-05-31,47.68,54.92,47.46,53.04,47.7537,583021924,0.4,PFE
28,2022-04-29,52.12,56.32,47.12,49.07,43.8315,482012213,0.0,PFE
29,2022-03-31,46.69,55.3,45.44,51.77,46.2432,714463800,0.0,PFE
30,2022-02-28,52.74,54.13,45.4,46.94,41.9289,634315592,0.0,PFE
31,2022-01-31,58.5,58.55,49.815,52.69,47.065,774270816,0.4,PFE
32,2021-12-31,52.47,61.71,50.4,59.05,52.3537,1063902734,0.0,PFE
33,2021-11-30,44.14,55.7,43.05,53.73,47.637,1006946014,0.39,PFE
34,2021-10-29,42.52,43.83,40.94,43.74,38.438,471555720,0.0,PFE
35,2021-09-30,46.19,47.5,42.43,43.01,37.7965,544786676,0.0,PFE
36,2021-08-31,43.3,51.86,43.25,46.07,40.4855,1008227290,0.0,PFE
37,2021-07-30,39.17,43.74,38.93,42.81,37.6207,525467995,0.39,PFE
38,2021-06-30,38.94,40.72,38.475,39.16,34.1023,485271176,0.0,PFE
39,2021-05-28,39.04,41.09,37.96,38.73,33.7279,592998935,0.39,PFE
40,2021-04-30,36.3,39.67,35.76,38.65,33.3265,558693730,0.0,PFE
41,2021-03-31,33.59,36.74,33.44,36.23,31.2399,675618323,0.0,PFE
42,2021-02-26,35.93,36.19,33.36,33.49,28.8773,663330294,0.0,PFE
43,2021-01-29,36.87,37.83,35.62,35.9,30.9553,689009947,0.39,PFE
44,2020-12-31,39.4,43.0797,36.29,36.81,31.3985,1163010880,0.0,PFE
45,2020-11-30,35.93,41.99,35.54,38.31,32.678,1056869926,0.38,PFE
46,2020-10-30,36.91,38.8479,34.6,35.48,28.4168,526813927,0.0,PFE
47,2020-09-30,37.79,37.82,35.375,36.7,29.3939,484173720,0.0,PFE
48,2020-08-31,38.61,39.1,37.4,37.79,30.2669,446198750,0.0,PFE
49,2020-07-31,34.54,39.45,33.1,38.48,30.8195,781155683,0.38,PFE
50,2020-06-30,35.5,36.66,31.61,32.7,25.9358,768806034,0.0,PFE
51,2020-05-29,37.85,39.01,36.59,38.19,30.2901,450136112,0.38,PFE
52,2020-04-30,31.92,39.22,31.53,38.36,30.1153,505881905,0.0,PFE
53,2020-03-31,33.91,36.46,27.88,32.64,25.6247,967076272,0.0,PFE
54,2020-02-28,37.46,38.57,32.53,33.42,26.2371,556735271,0.0,PFE
55,2020-01-31,39.3,40.97,36.69,37.24,29.2361,504528881,0.38,PFE
56,2019-12-31,38.79,39.62,37.79,39.18,30.447,367113669,0.0,PFE
57,2019-11-29,38.69,38.94,36.3,38.52,29.9341,423538118,0.36,PFE
58,2019-10-31,35.93,38.82,34.6,38.37,29.5295,386977467,0.0,PFE
59,2019-09-30,35.61,37.76,35.51,35.93,27.6517,421877796,0.0,PFE
60,2019-08-30,38.31,38.62,33.97,35.55,27.3593,607585953,0.36,PFE
61,2019-07-31,43.51,44.56,38.51,38.84,29.6125,560640386,0.0,PFE
62,2019-06-28,41.63,44.29,41.57,43.32,33.0282,437561440,0.0,PFE
63,2019-05-31,40.59,42.48,39.87,41.52,31.6558,524540458,0.36,PFE
64,2019-04-30,42.58,43.28,38.42,40.61,30.6902,461323305,0.0,PFE
65,2019-03-29,43.61,43.79,40.34,42.47,32.0958,525812964,0.0,PFE
66,2019-02-28,42.87,43.78,41.21,43.35,32.7609,427805576,0.0,PFE
67,2019-01-31,43.12,43.7,39.47,42.45,32.0807,599583699,0.36,PFE
68,2018-12-31,46.37,46.47,40.42,43.65,32.7102,536813715,0.0,PFE
69,2018-11-30,43.2,46.26,42.35,46.23,34.6436,481866439,0.34,PFE
70,2018-10-31,44.03,45.81,41.66,43.06,32.0198,573683296,0.0,PFE
71,2018-09-28,41.48,44.46,41.22,44.07,32.7708,350654034,0.0,PFE
72,2018-08-31,39.63,42.77,39.49,41.52,30.8746,474885890,0.34,PFE
73,2018-07-31,36.0,39.99,36.0,39.93,29.4398,401469004,0.0,PFE
74,2018-06-29,36.26,36.8,35.73,36.28,26.7487,434975835,0.0,PFE
75,2018-05-31,35.58,36.25,34.37,35.93,26.4907,485553527,0.34,PFE
76,2018-04-30,35.42,37.27,34.76,36.61,26.7327,422756960,0.0,PFE
77,2018-03-29,36.12,37.04,34.32,35.49,25.9148,469011855,0.0,PFE
78,2018-02-28,36.61,37.4,33.2,36.31,26.5136,549124278,0.34,PFE
79,2018-01-31,36.38,39.43,36.23,37.04,26.7992,472625424,0.0,PFE
80,2017-12-29,36.29,37.35,35.15,36.22,26.206,308241020,0.0,PFE
81,2017-11-30,35.01,36.48,34.795,36.26,26.2349,276217129,0.32,PFE
82,2017-10-31,35.67,36.78,34.105,35.06,25.1381,334498467,0.0,PFE
83,2017-09-29,33.94,36.21,33.75,35.7,25.597,380507501,0.0,PFE
84,2017-08-31,33.04,34.02,32.32,33.92,24.3208,381577008,0.32,PFE
85,2017-07-31,33.48,33.97,32.69,33.16,23.5469,299282196,0.0,PFE
86,2017-06-30,32.67,34.48,31.67,33.59,23.8523,458784885,0.0,PFE
87,2017-05-31,33.89,33.99,31.97,32.65,23.1848,514128367,0.32,PFE
88,2017-04-28,34.11,34.52,33.47,33.92,23.8555,352290570,0.0,PFE
89,2017-03-31,34.27,34.75,33.72,34.21,24.0595,515453201,0.0,PFE
90,2017-02-28,31.51,34.46,31.26,34.12,23.9962,519058232,0.32,PFE
91,2017-01-31,32.7,33.7,30.9,31.73,22.0921,526154205,0.0,PFE
92,2016-12-30,32.25,33.3,30.51,32.48,22.6143,506842275,0.0,PFE
93,2016-11-30,30.94,33.83,29.83,32.14,22.3775,740932533,0.3,PFE
94,2016-10-31,33.73,34.0,31.61,31.71,21.8596,397078931,0.0,PFE
95,2016-09-30,34.73,34.99,33.3,33.87,23.3486,398274422,0.0,PFE
96,2016-08-31,37.02,37.39,34.61,34.8,23.9897,479699908,0.3,PFE
97,2016-07-29,35.15,37.19,35.115,36.89,25.2161,350915553,0.0,PFE
98,2016-06-30,34.65,35.5,33.53,35.21,24.0677,575331995,0.0,PFE
99,2016-05-31,32.56,34.75,32.5,34.7,23.7191,611629789,0.3,PFE
100,2016-04-29,29.44,33.5,29.41,32.71,22.1584,1184597998,0.0,PFE
101,2016-03-31,29.79,30.61,28.74,29.64,20.0787,1043784032,0.0,PFE
102,2016-02-29,30.34,30.9,28.25,29.67,20.099,850615762,0.3,PFE
103,2016-01-29,31.85,32.245,29.585,30.49,20.4478,702989547,0.0,PFE
104,2015-12-31,33.0,33.83,31.84,32.28,21.6482,740103516,0.0,PFE
105,2015-11-30,34.17,35.25,30.99,32.77,21.9768,849852056,0.28,PFE
106,2015-10-30,31.3,36.07,31.1,33.82,22.4965,680701462,0.0,PFE
107,2015-09-30,31.42,33.96,30.64,31.41,20.8934,579627512,0.0,PFE
108,2015-08-31,36.29,36.3,28.47,32.22,21.4322,546129099,0.28,PFE
109,2015-07-31,33.56,36.46,33.08,36.06,23.8004,497474680,0.0,PFE
110,2015-06-30,34.77,34.92,33.33,33.53,22.1306,507603872,0.0,PFE
111,2015-05-29,33.86,34.99,33.21,34.75,22.9358,437846068,0.28,PFE
112,2015-04-30,34.84,35.53,33.71,33.93,22.2087,556362154,0.0,PFE
113,2015-03-31,34.06,35.45,33.63,34.79,22.7717,654740036,0.0,PFE
114,2015-02-27,31.44,34.97,31.02,34.32,22.464,603015002,0.28,PFE
115,2015-01-30,31.27,33.5,31.01,31.25,20.2775,597219983,0.0,PFE
116,2014-12-31,30.88,33.1154,30.58,31.15,20.2126,533546695,0.0,PFE
117,2014-11-28,29.9,31.64,29.76,31.15,20.2126,404558023,0.26,PFE
118,2014-10-31,29.37,30.2,27.51,29.95,19.2672,677006607,0.0,PFE
119,2014-09-30,29.21,30.84,29.01,29.57,19.0228,471028126,0.0,PFE
120,2014-08-29,28.7,29.6699,27.87,29.39,18.907,458318000,0.0,PFE
121,2014-07-31,29.61,31.31,28.7,28.7,18.4631,489220018,0.26,PFE
122,2014-06-30,29.59,29.92,29.15,29.68,18.9254,483905800,0.0,PFE
123,2014-05-30,31.08,31.58,28.774,29.63,18.8935,686948500,0.26,PFE
